message,label
yup ok,0
im ok part tomorrow,0
every mondaynxt week vl completing,0
private 2003 account statement fone show 800 unredeemed point call 08715203656 identifier code 42049 expires 261004,1
really need shit tomorrow know wont awake like 6,0
ofcourse also upload song,0
spoon okay,0
83039 62735£450 uk break accommodationvouchers term condition apply 2 claim mustprovide claim number 15541,1
private 2004 account statement 0784987 show 786 unredeemed bonus point claim call 08719180219 identifier code 45239 expires 060505,1
got got 2 colour lor one colour quite light n e darker lor actually im done shes styling hair,0
guess ithis first time created web page wwwasjesuscom read wrote im waiting opinion want friend 11,1
im fine hope also,0
yunny im walking citylink ü faster come hungry,0
hot live fantasy call 08707509020 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate call,1
stupidits possible,0
sbut luck2 catch put,0
okie,0
dear reached railway happen,0
sry dajst nw came home,0
ok lor early still project meeting,0
contacted dating service someone know find call land line 09050000878 pobox45w2tg150p,1
hi happy birthday hi hi hi hi hi hi hi,0
mmmmm sooooo good wake word morning love mmmm fuck love lion devouring kiss across sea,0
k ill work something,0
missing toopray inshah allah,0
need drug anymore,0
piggy r u awake bet ure still sleeping im going 4 lunch,0
well must pain catch,0
forwarded 21870000hi mailbox messaging sm alert 4 message 21 match please call back 09056242159 retrieve message match,1
ya ok vikky vl c witin ltgt min il reply u,0
also thk fast xy suggest one u dun wan ok going 2 rain leh got gd,0
thanx u darlinim cool thanx bday drink 2 nite 2morrow take care c u soonxxx,0
dog must always wait till end day word run time cell already,0
havent found way get another app phone eh go net cafe take job geeee need babe crave see,0
practising curtsey,0
think ive fixed send test message,0
looking,0
wen ur lovable bcums angry wid u dnt take seriously coz angry childish n true way showing deep affection care n luv kettoda manda nice day da,0
donno scorable,0
today vodafone number ending 0089my last four digit selected received £350 award number match please call 09063442151 claim £350 award,1
audrie lousy autocorrect,0
hi im sorry missed call pls call back,0
call germany 1 penny per minute call fixed line via access number 0844 861 85 85 prepayment direct access,1
plz note anyone calling mobile co amp asks u type ltgt ltgt disconnect callcoz iz attempt terrorist make use sim card itz confirmd nokia n motorola n verified cnn ibn,0
need stop going bed make fucking dealing,0
dled 3d imp,0
hiya last night ive naughty bought clothes little ready shopping tho kind time wan na meet,0
life style garment account please,0
consider wall bunker shit important never play peaceful guess place high enough dont matter,0
knowthis week im going tirunelvai da,0
miss ya need ya want ya love ya,0
didnt tell thatnow im thinking plus he going stop run,0
1 dont number 2 gon na massive pain as id rather get involved thats possible,0
nimbomsons yep phone know one obviously co thats real word,0
new year eve ok went party boyfriend si hey,0
hi darlin hope nice night wish come cant wait see love fran p want dirty anal sex want 10 man gang bang,0
stop calling everyone saying might cancer throat hurt talk cant answering everyones call get one call im babysitting monday,0
monday next week give full gist,0
want custom officer discount oh,0
mobile 10 mths update latest cameravideo phone free keep ur number get extra free minstexts text yes call,1
future planned tomorrow result today best present enjoy future,0
urgent trying contact u today draw show £800 prize guaranteed call 09050003091 land line claim c52 valid12hrs,1
still around looking pick later,0
private 2003 account statement show 800 unredeemed point call 08719899230 identifier code 41685 expires 071104,1
real tho suck cant even cook whole electricity im hungry,0
released another italian one today cosign option,0
guy go see movie side,0
hope feeling great pls fill abiola,0
kent vale lor ü wait 4 ar,0
convey regard,0
thanx4 today cer nice 2 catch ave 2 find time often oh well take care c u soonc,0
happy birthday may u find ur prince charming soon n dun work hard,0
happen dear tell,0
india win level series mean record,0
yes glad made,0
askd u question hour answer,0
ffffffffff alright way meet sooner,0
wwwapplausestorecom monthlysubscription50pmsg max6month tcsc web age16 2stop txt stop,1
hi missed call mumhas beendropping red wine theplace adress,0
want 2 get laid tonight want real dogging location sent direct 2 ur mob join uk largest dogging network bt txting gravel 69888 nt ec2a 31pmsg150p,1
hi im always online yahoo would like chat someday,0
came hostel,0
sad puppy noise,0
sorry chikku cell got problem thts nt able reply u msg u,0
blank blank wat blank lol,0
dear uve invited xchat final attempt contact u txt chat 86688,1
ya cant display internal sub got ta extract,0
hey babe saw came online second disappeared happened,0
ela kanoil download come wen ur free,0
supposed meet discus abt trip thought xuhui told afternoon thought go lesson,0
urgent urgent 800 free flight europe give away call b4 10th sept take friend 4 free call claim 09050000555 ba128nnfwfly150ppm,1
told accenture confirm true,0
get ready put excellent sub face,0
shes drinkin im ok,0
dunno da next show aft 6 850 toa payoh got 650,0
bank say money,0
yes princess want please every night wish command,0
74355 xmas iscoming ur awarded either £500 cd gift voucher free entry 2 r £100 weekly draw txt music 87066 tnc,1
hi babe jordan r u im home abroad lonely text back u wan na chat xxsp visionsmscom text stop stopcost 150p 08712400603,1
ok thanx,0
urgent important information o2 user today lucky day 2 find log onto httpwwwurawinnercom fantastic surprise awaiting,1
hi darlin work u get trouble ijust talked mum morning really good time last night im goin soon call u,0
sunshine quiz win super sony dvd recorder canname capital australia text mquiz 82277 b,1
hi yijue meet u 11 tmr,0
ok prob take ur time,0
huh cant thk oredi many page,0
lolnice went fish water,0
well shes big surprise,0
send someone else,0
waqt se pehle naseeb se zyada kisi ko kuch nahi miltazindgi wo nahi jo hum sochte hai zindgi wo hai jo ham jeetey hai,0
good afternoon babe go day job prospect yet miss love sigh,0
said matter mind saying matter,0
yup thk e shop close lor,0
mm yes dear look hugging p,0
love aathilove u lot,0
great princess thinking,0
even cant close eye vava playing umma,0
account refilled successfully inr ltdecimalgt keralacircle prepaid account balance r ltdecimalgt transaction id kr ltgt,0
g say never answer text confirmdeny,0
good morning plz call sir,0
number u live 11,0
p u ur grown right,0
ok thats cool either raglan rd edward rd behind cricket ground gim ring ur closeby see tuesday,0
thats ebay might less elsewhere,0
perhaps much easy give account identification tomorrow uni,0
guy get used dumb realize,0
expect whenever text hope go well tomo,0
wifehow knew time murder exactly,0
forgot 2 ask ü smth there card da present lei ü want 2 write smth sign,0
spjanuary male sale hot gay chat cheaper call 08709222922 national rate 15pmin cheap 78pmin peak stop text call 08712460324 10pmin,1
came hostel going sleep plz call class hrishi,0
7 wonder world 7th 6th ur style 5th ur smile 4th ur personality 3rd ur nature 2nd ur sm 1st ur lovely friendship good morning dear,0
beautiful truth gravity read carefully heart feel light someone feel heavy someone leaf good night,0
well ball time make call,0
dating service asked 2 contact u someone shy call 09058091870 revealed pobox84 m26 3uz 150p,1
always chat fact need money raise,0
er enjoyin indian moyep sall good hehe hows bout u shexy pete xx,0
he adult would learn experience there real danger dont like peep using drug dont need comment,0
u see posted facebook,0
u today,0
jay getting really impatient belligerent,0
pleassssssseeeeee tel v avent done sportsx,0
poyyarikaturkolathupalayamunjalur posterode dis ltgt,0
enufcredeit tocallshall ileave uni 6 get bus yor house,0
im coming home 4 dinner,0
k pick another 8th youre done,0
go walmart ill stay,0
captain vijaykanth comedy captain tvhe drunken,0
awesome text youre restocked,0
free message activate 500 free text message replying message word free term condition visit www07781482378com,1
take like noon,0
remember,0
4 costa del sol holiday £5000 await collection call 09050090044 toclaim sae tc pobox334 stockport sk38xh cost£150pm max10mins,1
painful word thought happy toughest thing earth toughest acting happy unspoken pain inside,0
u doin baby girl hope u okay every time call ure phone miss u get touch,0
friend help u problem give stupid suggestion land u another problem help u forgt previous problem,0
boy late 2 home father power frndship,0
shes fine difficulty phone work mine pls send another friend request,0
pity mood soany suggestion,0
fact leave think addie go back school tues wed,0
wait thats still clear sure sarcastic thats x doesnt want live u,0
jus finished avatar nigro,0
dont give monkey wot think certainly dont mind friend mineall dont sleep wiv wud annoyin,0
way transport less problematic sat night way u want ask n join bday feel free need know definite no booking fri,0
day asked anand number,0
ok,0
well done england get official poly ringtone colour flag yer mobile text tone flag 84199 optout txt eng stop box39822 w111wx £150,1
said ü dun haf passport smth like dat ü juz send email account,0
tell u headache want use 1 hour sick time,0
great im church holla get,0
need come home give good lovin,0
march ending ready call sure problem capital never complete far hows work lady,0
sorry battery died yeah im,0
sweet heart,0
dude whats teresa hope okay didnt hear people called received package since dec ltgt thot yould like know fantastic year best reading plus really really bam first aid usmle work done,0
oops shower u called hey parking garage collapsed university hospital see im crazy stuff like happen,0
im list buyer,0
ive trying reach without success,0
ur physic get,0
lara said loan ltgt,0
ok prob,0
havent shopping lor juz arrive,0
mmm yummy babe nice jolt suzy,0
u look 4 da lib got stuff havent finish yet,0
ohi asked fun hahatake care ü,0
hi happy new year dont mean intrude pls let know much tuition paid last semester much semester thanks,0
dare ask luck sorting car,0
get library,0
usf guess might well take 1 car,0
